ID, full_names, score1, score2
21508, Kirsty James, 27, 38
18411, Peggy McRae, 20, 44
17903, Denis Waller, 31, 43
10945, Andreas Potts, 31, 40
25445, Charlotte Tanner, 45, 45
14208, Jon Hyde, 29, 42
19206, Maria Fischer, 25, 40
19689, Ryan Chan, 25, 41
22773, Fay Schneider, 21, 44
24729, Dion Potter, 38, 47
15389, Roland Emery, 32, 25
19834, Jared Moody, 37, 47
31521, Gabriel Parker, 42, 37
10085, Isabelle Nolan, 30, 42
26402, Virginia Watt, 24, 27
16553, Carole French, 40, 27
20172, Jenni Ross, 43, 23
10417, Janice Martin, 20, 29
27513, Jake Harwood, 26, 43
21791, Caleb Bolton, 40, 30
14698, Karen Larkin, 48, 28
15746, Mal McNamara, 43, 23
12075, Bill Ferguson, 22, 27
12828, Lana Kenny, 34, 34
27431, Kyle Hood, 38, 32
19838, Steve Dwyer, 33, 48
21067, Nicky Weston, 41, 47
25466, Sonya Clayton, 49, 43
10638, Teresa Ferguson, 44, 33
11436, Sasha Andrews, 28, 46
17303, Maxine Bell, 24, 26
11659, Blair French, 32, 34
11123, Roz Christensen, 38, 25
18625, Murray Terry, 23, 22
12749, Betty Richards, 49, 22
26002, Eleanor Currie, 37, 46
28140, Antoinette Pratt, 30, 27
31980, Caleb Dixon, 46, 47
12165, Prue Arnold, 23, 49
24853, Eva Petersen, 25, 24
22653, Melinda Kenny, 29, 23
24943, Lyndon Skinner, 47, 35
22557, Rebbecca Rigby, 29, 43
10849, Barrie Ellis, 40, 46
15457, Margo Judd, 46, 41
21062, Cory Millar, 30, 35
25018, Jocelyn Gallagher, 35, 28
12727, Stacey Wang, 25, 40
19425, Jimmy Egan, 35, 36
25142, Sherry Welsh, 44, 35
17877, Josie Bryant, 29, 37
13456, Raj Lawrence, 25, 35
29256, Allison Jones, 48, 27
12955, Desmond McLaren, 35, 41
11634, Lindsay Hopkins, 20, 23
12260, Jenna Chen, 36, 23
21773, Annabelle Horne, 39, 34
11452, Marcel Irving, 20, 34
10413, Kieran Holt, 43, 43
28444, Viv Gill, 20, 39
20818, Elise Baldwin, 38, 28
23369, Lex Wu, 41, 39
24569, Gaye Wilkinson, 35, 34
10033, Darrell Hurst, 37, 20
20435, Vic Bloomfield, 26, 20
17158, Desiree Joseph, 35, 47
13514, Lynette Brady, 40, 25
15203, Petra Nolan, 36, 26
29270, Colin Petersen, 34, 38
14876, Jeffrey Jansen, 27, 30
16605, Jeanette Xu, 36, 27
24045, Esther McBride, 49, 22
19828, Naomi Perry, 22, 39
21113, Gus Kemp, 36, 38
10577, Jorge Kemp, 35, 43
18172, Kara Gardiner, 49, 21
10380, Janine Lowe, 31, 41
16667, Angus Beattie, 43, 34
15727, Thomas Watson, 41, 23
11230, Carmel Blake, 47, 48
13874, Vince Dobson, 37, 49
11675, Pam Gordon, 37, 23
19561, Marion Bowden, 38, 35
18194, Cecilia Green, 28, 38
11864, Angelo Charles, 21, 30
11641, Cathy Barclay, 44, 30
14005, Gus Jarvis, 33, 43
30252, Alan O'Callaghan, 33, 44
16689, Desiree Hilton, 43, 45
24592, Kristy Cole, 40, 33
16420, Julianne Bloomfield, 40, 37
12080, Todd Beer, 47, 24
10600, Jacques Clancy, 34, 46
10094, Des Dobson, 26, 24
31079, Ted Saunders, 39, 20
31022, Paul Stanton, 44, 28
14178, Ralph Cummings, 45, 33
13334, Rohan Tanner, 38, 30
11457, Theo Drummond, 39, 32
14135, Bryce Ingram, 28, 23
19996, Shaun Groves, 49, 42
11500, Karin Lester, 46, 23
29812, Teena Bryan, 23, 36
17097, Bethany Malone, 36, 24
15062, Sheridan O'Shea, 29, 39
24466, Rex Hodge, 41, 33
28502, Grant Meyer, 46, 26
15278, Philip Milne, 29, 32
12078, Hugh Davidson, 25, 25
31690, Kathie Black, 20, 49
14675, Toni McKenna, 35, 30
21186, Marian Wang, 34, 49
15924, Paula McLean, 30, 23
28372, Rachelle Hobson, 29, 23
10264, Will Power, 30, 30
13279, Helena Garrett, 34, 25
19217, Jp Allison, 30, 22
28264, Alec McRae, 21, 48
19320, Ronald Coates, 28, 49
21645, Helen Devine, 40, 29
20068, Jarrod Chamberlain, 24, 25
18465, Gregory McConnell, 29, 34
13660, Kenneth Forster, 36, 24
22196, Nic Hoare, 29, 46
17576, Cliff Simon, 40, 21
17050, Lawrence Christensen, 49, 41
16464, Noel Matheson, 40, 46
13444, Jarrad Warren, 25, 35
11328, Jarrad Roberts, 32, 45
14609, Denise McCormack, 21, 45
14319, Lyndal Carter, 49, 29
10742, Hayley Sharma, 47, 26
31727, Denis Joseph, 49, 24
18200, Mervyn Barber, 37, 45
29714, Felicity Stephen, 41, 24
22581, Vince Conroy, 39, 23
22213, Marisa Bush, 49, 24
19130, Belinda Keane, 20, 21
19669, Joanne Oliver, 22, 32
12696, Brianna Garner, 30, 24
25271, Medical Birch, 28, 24
15881, Sherry Conroy, 49, 22
25804, Phoebe Slade, 26, 47
13743, Kristian Callaghan, 42, 39
20356, Kane Nicholls, 44, 46
10164, Annie Ramsay, 47, 28
18778, Aidan Bartlett, 32, 27
19876, Glenn MacLeod, 31, 44
12005, Amie Mathews, 48, 48
34218, Hans Grant, 20, 37
29204, Anne Watt, 26, 21
25223, Bronwyn Stuart, 40, 25
10688, Andre Cleary, 43, 30
15318, Walter Fischer, 38, 36
24022, Sue Arnold, 35, 39
18292, Phillip Marsh, 33, 41
14713, Aj Houghton, 39, 43
12213, Cory Woolley, 22, 43
34318, Janine Mahony, 36, 25
26769, Ali Charlton, 23, 46
23526, Fred Bruce, 49, 25
13226, Kylie Lester, 41, 34
19152, Neil Jensen, 23, 36
15307, Nat Low, 20, 31
18693, Rosie McDonald, 46, 45
17493, Stephen Eddy, 38, 32
21889, Katherine Ireland, 30, 41
14303, Ann Huang, 38, 20
24413, Ross Dillon, 25, 31
13097, Ellie Howarth, 37, 48
14718, Malcolm Sinclair, 27, 48
19591, Celia Field, 29, 23
19137, Eve Chen, 48, 32
21282, Nick Masters, 36, 23
24825, Josephine Wagner, 44, 42
19959, Jose McArthur, 34, 23
14854, Dennis Humphries, 34, 30
13178, Martyn Peter, 28, 39
12587, Troy Casey, 29, 26
28543, Benjamin English, 21, 23
20629, Sharon Reardon, 27, 30
10561, Tom Dickson, 25, 48
11483, Maree Brady, 32, 33
13311, Chloe Fernando, 36, 30
18572, Lionel Watkins, 40, 30
23781, Sonia Smyth, 41, 42
14149, Don Moloney, 40, 40
25869, Gabrielle Emery, 35, 45
12466, Jan Fulton, 25, 33
10610, Ray Cook, 31, 40
11183, Dana Kaur, 23, 41
16570, Kay Simmons, 21, 34
12644, Trevor Beard, 44, 32
12971, Mario Farrell, 47, 38
26006, Dan Mann, 20, 21
15870, Marlene Cartwright, 38, 34
10469, Deanne Brewer, 47, 20
10169, Leanne Emery, 32, 41
27571, Therese Mahoney, 33, 42
12257, Kaye Lane, 26, 36
19522, Isabel MacLean, 41, 30
25168, Jo O'Keeffe, 48, 40
25025, Janette Condon, 33, 48
24126, Gerald Tonkin, 32, 41
21441, Michele Keating, 33, 33
20935, Mr Wicks, 24, 32
27984, Lyndal Walsh, 46, 44
20097, Lynne Lyons, 22, 42
17651, Kate McCormack, 22, 35
13473, Bobby Christensen, 47, 21
10097, Gina Nash, 41, 23
19948, Andreas Cairns, 44, 47
15127, Roz Armstrong, 30, 35
21463, Sue Kingston, 39, 41
16669, Alexandra Hodgson, 35, 44
15723, Leonard Golding, 36, 31
14454, Karyn Anthony, 38, 27
26042, Theo Dodds, 20, 49
22150, Jacqui Adam, 22, 26
24745, Eleanor Delaney, 23, 49
27462, Sharron Koch, 26, 33
10737, Jane FitzGerald, 24, 33
28370, Jarrad McIntosh, 28, 39
24508, Chelsea Wagner, 42, 45
10355, Chris Hardy, 22, 33
34002, Esther Kane, 32, 32
25389, Pat Johnstone, 30, 37
23047, Christine Law, 29, 40
13340, Lily Lock, 45, 37
26798, Lyndall Nicol, 42, 25
23732, Lea Chalmers, 37, 37
20161, Jaclyn Martin, 25, 48
25270, Vic Clark, 23, 41
18651, Kate Draper, 24, 22
21764, Jacqueline McDonnell, 31, 37
25870, Walter Lyons, 49, 44
28341, Jessica Le, 31, 43
12546, Georgie Lyon, 40, 45
17214, Tommy Dobson, 24, 47
15252, Antony Gill, 37, 25
18355, Georgie Kim, 46, 23
23772, Joanna Holmes, 47, 25
18643, Nigel Dyer, 34, 31
29106, Ravi Fernandez, 26, 23
18026, Marco MacDonald, 38, 41
23652, Sharon Jarrett, 28, 44
15155, Florence O'Donnell, 33, 21
20701, Marian Warner, 48, 43
24038, Jo-Anne Pearce, 46, 33
20429, Marlene McDougall, 30, 20
24403, Oliver Goodwin, 31, 26
20074, Susanne Hull, 29, 42
14537, Jaclyn Hyde, 33, 36
26619, Neale Leonard, 22, 48
20027, Luisa Wicks, 41, 29
15799, Liam Newell, 22, 21
10929, Leon Daly, 26, 48
10867, Fred Lake, 40, 27
13805, Tracey Riley, 25, 32
24613, Brett McCann, 46, 34
25087, Erica Stone, 21, 22
12699, Jocelyn McPhee, 42, 21
22051, Johanna Curtis, 31, 40
21121, Ralph Wright, 41, 34
18872, Jocelyn Wild, 32, 29
21119, Pierre Hamilton, 28, 29
16187, Karl Munro, 33, 42
14777, Jemma Evans, 49, 45
19399, Judith Caldwell, 48, 28
16459, Ivan Ferris, 30, 49
22725, Caroline Jones, 31, 32
16372, Kris Davison, 46, 42
24563, Robyn Cummins, 22, 32
19230, Brian Nash, 34, 35
12808, Andre O'Connor, 27, 35
11830, Albert Hillier, 31, 43
14397, Gerald Hoffman, 44, 28
11540, Russ Huynh, 27, 21
22667, Alf MacKenzie, 26, 33
15805, Christian Larkin, 26, 48
31772, Ruby Bourne, 22, 41
14421, Edward Cairns, 26, 25
12445, Annie Milne, 32, 47
12504, Callum Chambers, 40, 45
10341, Robbie Russell, 23, 20
18261, Skye Godfrey, 43, 47
11601, Neville Ashton, 23, 38
13467, Theo Fleming, 28, 39
18315, Adrian Chamberlain, 31, 31
13519, Stan Armstrong, 28, 23
26065, Betty McIntyre, 20, 32
19302, Pieter Lawson, 27, 43
12855, Jean Hill, 35, 49
21775, Vivienne Jarrett, 39, 44
20604, Jacki MacLeod, 32, 44
27774, Carly Gibbons, 33, 36
30498, Marnie Leahy, 47, 40
20796, Dirk Charlton, 43, 23
15218, Jaclyn Hetherington, 35, 37
11617, Jack Arnold, 22, 28
27708, Nic Fry, 20, 26
10551, Tom Welch, 43, 30
16327, Brad Sim, 24, 38
23842, Jessica McGuire, 24, 23
23987, Evelyn Yates, 35, 42
25538, Anne Clancy, 37, 22
22145, Mr Irvine, 32, 32
12073, Gary Mansfield, 33, 32
26260, Libby Lambert, 38, 24
23407, Jill Angus, 26, 47
23887, Trent Faulkner, 35, 23
14616, Margot Beard, 48, 27
21601, Nikki Gallagher, 41, 30
24080, Georgina McLeod, 32, 48
16192, Kristine Webb, 22, 49
12547, Vince Dean, 31, 37
28910, Jasmin Keating, 33, 42
18582, Lewis McGuire, 39, 38
23421, Margot Parsons, 33, 22
21969, Beverly McConnell, 30, 46
11409, Patrick Warner, 26, 41
20612, Josie Hale, 31, 34
26316, Diana Lyon, 34, 48
25076, Drew Miller, 35, 24
14067, Sasha Dowling, 38, 47
30515, Dallas Barlow, 27, 20
16398, Terry Spencer, 22, 24
32959, Polly Bentley, 42, 45
27848, Martha Hogan, 28, 28
32245, Matthew Forbes, 43, 25
20789, Eliza Barry, 45, 21
17417, Darrell Palmer, 47, 30
21339, Sian Hosking, 27, 29
29827, Lyn Hayden, 21, 40
31974, Sylvia Roche, 36, 48
11398, Damon O'Sullivan, 35, 48
25641, Kenny Peter, 27, 27
20394, Laurence Gee, 24, 43
18055, Christian Neville, 37, 41
19166, Jeffrey Knowles, 21, 45
20849, Brent Pascoe, 24, 44
29775, Josephine Burnett, 27, 38
31310, Jeffrey Finlay, 28, 44
11358, Rowan Chung, 43, 34
20335, Stephanie Smith, 33, 34
25973, Mary Conway, 28, 47
11115, Gabrielle O'Brien, 30, 24
15715, Jerry Harrington, 49, 30
13511, Frances Zhang, 46, 23
33487, Errol Lowe, 34, 38
24733, James Slade, 32, 39
14726, Lauren Galea, 23, 37
31309, Gillian Shepherd, 43, 31
25808, Louisa Grey, 20, 41
14058, Natalie Jones, 45, 40
30147, Nerida Lin, 42, 39
12802, Rupert Condon, 43, 27
15440, Rudy McCarthy, 45, 29
11155, Maria Richmond, 48, 41
18760, Jacqui Downes, 20, 22
29013, Victor McDermott, 26, 33
14315, Beverly Wise, 24, 26
16577, Vijay Hoare, 38, 44
28769, Les Woodward, 26, 20
17513, Neville Fleming, 49, 30
19585, Kenneth Pham, 39, 23
17573, Russ Hood, 45, 48
21363, Glenys Tanner, 43, 39
16366, Tristan Noble, 45, 27
18701, Gavan Andrew, 25, 27
23139, Clare Ali, 43, 20
16827, Warren Drummond, 42, 49
10533, Hayley Fernandez, 30, 22
10751, Ashleigh Jamieson, 48, 43
14235, Kay Turnbull, 33, 38
10932, Geraldine Breen, 49, 42
22789, Jen Phillips, 49, 23
21018, Ros Street, 30, 27
26184, Dee Ward, 20, 40
23000, Nathan Phillips, 39, 27
16333, Matthew Simon, 22, 47
17131, Mohammad Tan, 40, 48
26317, Nerida Barnett, 28, 45
12198, Jo-Anne Shields, 37, 28
14256, Kent Hills, 23, 38
15222, Errol Fletcher, 37, 27
27783, Hans Schmidt, 39, 45
16336, Theo Roach, 45, 34
26646, Marissa Prior, 31, 47
27044, Tania Sweeney, 37, 24
25097, Denis Hunter, 41, 42
15087, Bree Curran, 42, 25
10015, Lana Madden, 35, 26
12221, Susanne Arnold, 25, 43
28309, Nicki James, 38, 48
21622, Sophia Ma, 32, 38
12704, Marita Murphy, 28, 33
18598, Kim Kearney, 29, 49
13153, Jackie McGregor, 34, 36
12757, Judith Little, 33, 23
16148, Mary Bloomfield, 29, 36
16020, Elise Chapman, 29, 24
18126, Judy Keen, 22, 26
17684, Julie Morrissey, 44, 40
20621, Jacob Ho, 45, 21
24086, Maree Simmonds, 43, 23
18093, Nat Humphrey, 31, 42
15984, Rory Daniels, 45, 49
13977, Deanna Petersen, 36, 48
11926, Rebecca Casey, 23, 42
18696, Betty Carter, 40, 31
11059, Kate Halliday, 21, 46
12175, Rowena Lloyd, 39, 41
21309, Brett Sutherland, 36, 33
12338, Joyce McCulloch, 25, 37
10205, Cathie Ballard, 36, 39
22699, Daisy Knox, 29, 22
27097, Kelvin Williams, 36, 47
11498, Kelvin Newman, 20, 48
10061, Rohan Chandler, 36, 33
18752, Jude McLachlan, 46, 47
12025, Deidre Hoare, 31, 41
17975, Matt Joseph, 28, 48
20825, Liza Richmond, 29, 33
22817, Stella Guy, 27, 43
23720, Liza Sloan, 33, 45
23856, Agnes Black, 35, 32
14545, Abigail Bailey, 37, 31
19055, April Finch, 28, 37
14836, Fraser Nugent, 20, 32
30179, Geraldine McMahon, 30, 25
21950, Don Woolley, 39, 49
15178, Dee Hyland, 35, 44
19336, Nicki Kirby, 32, 23
19889, Julie McCabe, 27, 44
23549, Roger Parry, 47, 40
22711, Nicola Stephenson, 49, 39
10539, Tristan Truong, 43, 41
23828, Natalie Rowland, 47, 46
16920, Gill Inglis, 38, 29
24125, Luis Walker, 23, 36
26386, Gavan Gorman, 40, 30
25460, Shona Hoffmann, 25, 38
26569, Edwina Christensen, 28, 35
22221, Heidi Hoffmann, 25, 30
11809, Narelle Coleman, 21, 27
15412, Libby Sharma, 45, 22
22765, Rowan Richter, 31, 31
23561, Lachlan Tomlinson, 39, 35
25410, Sophia Singh, 46, 23
16759, Owen Evans, 41, 47
18335, Jane Glover, 33, 46
29532, Vickie MacKenzie, 48, 39
21012, Suzi Bassett, 38, 23
10588, Cara Parry, 25, 46
12282, Tiffany Andrew, 49, 31
15427, Dick Oates, 47, 42
11341, Frances Gardner, 38, 37
15143, Jared Curran, 35, 31
25191, Travis Fenton, 49, 25
17623, George King, 36, 36
17711, Quentin Hayes, 39, 29
18492, Marcia O'Keefe, 25, 25
20886, Bernard Dillon, 36, 46
20907, Ally de Silva, 30, 24
11165, Fraser Clifford, 42, 26
16645, Heidi Carter, 38, 35
12409, Anita Hackett, 40, 25
29665, Sabrina Hyde, 41, 24
14292, Ethan Heffernan, 33, 47
12413, Kenneth Coles, 22, 20
17094, Joshua Dunlop, 46, 49
15498, Marianne Stevens, 24, 27
23751, Claudia Boyle, 33, 47
21788, Cecilia Eaton, 32, 34
20300, Marco Crowley, 39, 38
16901, Ahmed Williams, 34, 47
14310, Garth Pollock, 36, 37
23018, Kyle Fleming, 37, 27
16536, Tony Houghton, 26, 20
17615, Charlie Simmons, 27, 29
18771, Cara McLennan, 26, 49
18177, Hannah Davidson, 33, 37
11035, Christine Fulton, 47, 26
25738, Ric Johnston, 45, 44
11024, Paige Yates, 32, 28
14563, Lara Woods, 27, 48
19358, Jen Betts, 49, 29
10453, Alana Jarrett, 38, 32
16748, Loretta Burns, 32, 46
18162, Kerrie Robson, 33, 20
13884, Harry Nicol, 48, 21
20355, Brianna Archer, 45, 43
20615, Natasha McMahon, 43, 45
21395, Jean Millar, 36, 46
16768, Anita Casey, 25, 47
27986, Alice Ali, 30, 45
17708, Ahmed Larsen, 41, 47
30144, Lynette Hayes, 47, 25
11721, Elizabeth Moyle, 26, 42
17021, Terrence Terry, 27, 42
10065, Vanessa Malcolm, 38, 34
15492, Gina Mansfield, 30, 31
17165, Marco Quinn, 29, 36
16749, Juanita Jamieson, 31, 43
17144, Tegan Page, 32, 38
18339, Cindy Holmes, 44, 40
32836, Jacinta Shaw, 32, 43
14945, Barry Beer, 36, 30
22032, Dani Kenny, 44, 23
23204, Olga Willis, 35, 23
10404, Mario Street, 39, 47
29134, Dane Chung, 40, 26
18022, Gary de Silva, 44, 28
13485, Daniela Norris, 41, 37
17571, Gwen Irvine, 30, 39
10482, Laurence Leahy, 49, 24
13295, Col Hammond, 20, 34
23289, Vaughan Stanley, 37, 45
15119, Micheal Newton, 42, 32
14643, Neil Howard, 30, 29
28447, Kristian Jarvis, 30, 47
21756, Harold Horne, 26, 30
15621, Brooke George, 49, 31
18375, Geoffrey Ashton, 28, 39
10702, Melanie Cochrane, 24, 26
13034, Jesse Marriott, 21, 20
10158, Roslyn Thorpe, 24, 32
20419, Lucinda Baker, 34, 41
11323, Geraldine Rowland, 30, 29
26695, Cecilia Moyle, 39, 33
11340, Iain Gilbert, 45, 49
12973, Judith Watts, 39, 37
22674, Jamie de Silva, 35, 38
13251, Catriona Conroy, 38, 31
11203, Clive Knight, 43, 35
21085, Blake Farrell, 48, 28
29222, Kurt Barlow, 30, 30
16184, Pierre Pratt, 44, 31
19101, Kent Hoffman, 22, 46
13832, Jacky Irvine, 33, 37
20751, Ashley Coles, 47, 39
11991, Eleanor James, 20, 43
15303, Heath McInerney, 21, 47
25788, Tess Ralph, 47, 36
13722, Maree Wells, 39, 28
33782, Georgie Murphy, 39, 43
32276, Timothy Ferris, 40, 20
20101, Janice Goodman, 29, 46
12178, Eddie Ong, 35, 35
21029, Vanessa Byrnes, 20, 32
13581, Jacki Dickson, 29, 43
13363, Julie Wicks, 22, 27
12850, Eddie Lu, 35, 25
14398, Kel Hackett, 48, 32
20812, Pam Baldwin, 32, 36
12756, Kathy Haines, 24, 42
23916, Jose Marsh, 49, 44
33312, Henry Oliver, 26, 47
12191, Carmen O'Connell, 32, 42
28104, Camilla Ridley, 49, 31
29454, Angelo Peacock, 36, 21
17347, Ashlee Gregory, 25, 34
19289, Emma Beveridge, 43, 21
20016, Hayden Wallace, 35, 23
27296, Stella Farrugia, 47, 47
30212, Andrea Taylor, 36, 33
16673, Martina Drummond, 25, 20
19459, Julie Perera, 23, 23
13209, Chelsea Woolley, 24, 48
17017, Bryan Clarke, 24, 26
13812, Simon Morrison, 20, 24
17829, Kellie Madden, 49, 22
12625, Juan Farrell, 41, 48
10871, Annabel Perkins, 23, 29
16264, Ellen Sharp, 21, 46
10690, Sonia Mansfield, 49, 40
17068, Estelle Pike, 38, 47
28872, Julianne Campbell, 24, 29
10541, Leigh Parsons, 25, 25
13460, Ella Bryan, 49, 45
10373, Beverley Wilkinson, 43, 28
14326, Vaughan McLaren, 29, 32
26565, Nicolas Clarke, 28, 34
12789, Gene Henderson, 25, 35
16612, Craig Chandler, 25, 44
16841, Karla Forster, 45, 47
14338, Cecilia Fleming, 22, 20
14606, Kel Robins, 46, 20
18896, Sue Dent, 28, 48
10573, Lachlan Malcolm, 30, 38
29000, Tony Whittaker, 23, 31
15710, Graham Low, 39, 26
22193, Stewart Osborne, 42, 44
21981, Aidan Lovell, 41, 34
20126, Kelli Firth, 34, 45
23092, Felix Stanton, 45, 36
30372, Ros Buckley, 34, 26
10449, Tegan Hutchison, 44, 30
19765, Jade Bassett, 33, 49
24900, Stan Simmons, 26, 41
10228, Dion Stacey, 27, 33
11268, Madeline Green, 39, 47
18678, Anthony McArthur, 34, 35
15504, Kristin Dent, 21, 24
19416, Amber Boyle, 30, 36
27623, Scott Sun, 38, 33
16946, Moira Middleton, 33, 26
30361, Jackson North, 39, 43
24421, Tyson Le, 48, 30
17667, Carmel Hills, 27, 49
15289, Faith Keogh, 26, 32
30752, Jayden Monaghan, 29, 24
15010, Blake Piper, 41, 44
26412, Nat Andrew, 28, 37
10909, Max Townsend, 35, 28
17176, Doris Whitehead, 43, 45
11762, Lyndon Blake, 25, 36
18153, Ron Madden, 27, 35
23309, Tristan Mortimer, 40, 24
19646, Benjamin Wong, 29, 42
11084, Jorge Burrows, 36, 23
25101, Kristi Maher, 32, 25
10084, Judi Talbot, 25, 35
26143, Simon MacPherson, 31, 43
12853, Rod Hayward, 21, 25
18719, Sunil Benson, 32, 44
22690, Rose Gordon, 49, 26
28534, Garry John, 48, 38
12689, Elissa Blair, 41, 35
20579, Kristina Black, 32, 35
19406, Sam Roach, 20, 35
20531, Heath Fisher, 28, 23
29022, Jp Marriott, 20, 37
24796, Janelle Stephens, 32, 44
10804, Lucinda Jeffrey, 20, 48
11499, Alistair Aitken, 36, 37
16877, Denis Hallam, 44, 25
11938, Hamish Stephen, 40, 28
17227, Angie Birch, 43, 36
15214, Christopher Curtis, 31, 48
15718, Mary Vaughan, 36, 46
16573, Arnold Waller, 40, 32
25187, Karyn Bowman, 31, 38
21606, Geoffrey Morris, 47, 35
32468, Sarah Hoffman, 33, 25
19020, Hazel Haines, 34, 27
27656, Maxine Jensen, 35, 23
13109, Leslie Langford, 43, 29
25527, Lucinda Noble, 25, 32
20723, Sheila Parry, 45, 34
24579, Tara Carr, 44, 45
12483, Jacqui Chong, 23, 26
11402, Bob Sharp, 24, 37
12309, Annabelle Hogg, 44, 40
12608, Natasha Coates, 35, 22
14900, Leonard Grigg, 32, 38
23570, Cara Truong, 21, 21
11514, Maya Charlton, 28, 47
11715, Marita Stewart, 34, 31
14433, Kimberly Salmon, 38, 25
22326, Lee Kenny, 42, 41
31617, Jacqueline Morrison, 23, 23
30017, Steph Burnett, 48, 36
23015, Cherry Savage, 46, 48
23096, Gemma Cornish, 20, 36
26450, Therese Eddy, 25, 43
15668, Mel Dyson, 25, 22
28676, John Tyler, 49, 29
11693, Tania Kelly, 20, 35
26267, Jamie Chong, 38, 31
25132, Carrie Breen, 39, 21
30439, Paige Maguire, 20, 20
22496, Dylan Charles, 36, 33
10241, Jp Cheung, 26, 36
17677, Annabel Sullivan, 31, 45
24335, Stacey Barber, 46, 21
31549, Rosalie Grigg, 36, 29
16881, Martyn James, 33, 46
11538, Stewart Burrows, 48, 22
30266, Lauren Joyce, 22, 44
14371, Kimberley Hanley, 49, 46
27827, Edwina Shields, 32, 40
18789, Stella Sheehan, 28, 31
18947, Bev Gray, 25, 24
11089, Anthony Avery, 26, 26
12019, Shelley Gill, 45, 22
32636, Brad Lambert, 46, 22
13916, Glen Reeves, 38, 29
27981, Vivienne Whiting, 25, 37
13345, Hamish Hull, 49, 27
22753, Clinton Malone, 39, 25
10259, Linda Crawford, 29, 47
24260, Anna Lin, 45, 38
24677, Estelle French, 32, 30
10642, Ethan Jenkins, 24, 30
18770, Xavier Gee, 31, 32
20781, Georgie Perkins, 49, 35
17891, Malcolm Browning, 43, 25
13862, Neale Chang, 30, 22
21245, Trina Garrett, 41, 39
13946, Heath Nichols, 27, 35
29797, Sasha Watson, 37, 47
23978, Lloyd Vella, 49, 29
16887, Lesley Hobson, 42, 34
13085, Richie Huang, 42, 49
24873, Raelene Bryan, 46, 23
18999, Andreas Baldwin, 25, 21
22195, Josh McCarthy, 32, 41
15168, Julianne Hanley, 26, 39
19914, Helene Mahoney, 36, 49
21243, Jack Hutchinson, 28, 41
17642, Gail Fox, 47, 20
22547, Shayne Cannon, 20, 30
14123, Elisa Hay, 33, 27
14681, Erik Pratt, 20, 39
23318, Nicki McInerney, 30, 40
10059, Sunny Pearson, 29, 24
12534, Edwina Wagner, 23, 44
18136, Lara Nunn, 27, 43
20123, Brian Greig, 35, 44
28919, Kel Regan, 25, 32
26075, Bradley Shaw, 40, 33
19194, Marnie Slattery, 22, 25
16711, Dana Forrest, 37, 48
26465, Marcia McGowan, 23, 49
16402, Glen Henderson, 43, 31
24801, Cory Owen, 46, 41
11876, Rowan Elliott, 35, 32
15233, Kevin MacLean, 45, 43
24710, Monika Robson, 26, 48
17248, Diana Barber, 46, 43
18880, Kat Downes, 41, 28
24458, Daniel Rae, 27, 37
15613, Desmond Fox, 48, 37
28843, Len Lyon, 20, 31
15957, Matthew Alexander, 43, 37
24782, Florence Bowen, 30, 25
14600, Alf Lovell, 24, 35
17886, Christina Amos, 20, 46
32570, Billy Rodgers, 24, 28
21181, Yvonne Hicks, 37, 35
24889, Mal Lovell, 44, 31
15456, Roland Tanner, 42, 42
30124, Lina Power, 29, 35
16542, Corinne North, 41, 25
19022, Lucinda Hackett, 32, 31
30351, Kayla Hopkins, 27, 26
13892, Sheridan May, 34, 46
11198, Gerry Porter, 23, 24
21408, Jonathan Whiting, 27, 46
12397, Min Dick, 31, 29
12386, Stan Withers, 45, 45
17952, Eddy Sharp, 20, 25
22535, Nicky Ballard, 29, 46
16250, Teresa Carson, 44, 33
13978, Hannah Nelson, 21, 32
29629, Mohammed Sweeney, 29, 25
18185, Mario Ireland, 43, 36
13745, Dawn Chang, 46, 35
17407, Bob Groves, 30, 31
21492, Martyn Norris, 28, 28
19860, Trent Dick, 46, 31
31749, Darrell Lee, 44, 42
14790, Jody White, 47, 36
31618, Kristine Kruger, 33, 36
19468, Gabby Pollock, 45, 20
13207, Helena Lambert, 27, 48
18135, Martha Hanson, 21, 29
27210, Anne-Maree Chalmers, 29, 33
22586, Isabelle Barker, 36, 41
10981, Gayle McInerney, 34, 21
13050, Noelene Peters, 29, 33
15150, Albert Hope, 20, 35
20881, Christina Lindsay, 28, 23
18186, Jacquie Parry, 44, 46
23938, Rod Talbot, 47, 43
33448, Dallas Stephenson, 26, 21
20596, Oliver Power, 42, 32
26829, Heather Charlton, 25, 29
28147, Jock Booth, 34, 22
31885, Derek Stephenson, 30, 42
21355, Charlene Bateman, 45, 43
17759, Jackie Simon, 39, 26
14769, Kath Sims, 41, 30
25766, Mick Steele, 31, 37
11133, Lea Bentley, 42, 43
12441, Karin Costello, 22, 46
16064, Kerrie Wills, 40, 46
32207, Roberto Bell, 38, 28
22939, Abby Day, 22, 34
28983, Emma Barton, 40, 28
16350, Joanne Harding, 39, 34
21264, Lucas Larkin, 44, 49
19118, Henry Russell, 42, 41
14719, Emma Moyle, 29, 44
22252, Luis Martin, 32, 29
10298, Christine Grey, 38, 22
11728, Nigel Withers, 36, 36
15549, Noel Humphreys, 37, 31
25147, Sunil Daly, 38, 39
15343, Sean Clarke, 38, 29
15757, Roslyn Hogg, 42, 37
